시도명,시군구명,행정구역_코드,행정동명,경도,위도
경기도,안산시 상록구,31091760,사동,126.85082308210374,37.299218917074384
경기도,안산시 상록구,31091770,사이동,126.84497347676003,37.28425777103735
경기도,안산시 상록구,31091620,성포동,126.8489016913418,37.32193763085374
경기도,안산시 상록구,31091730,안산동,126.87668501995783,37.35849363098404
경기도,안산시 상록구,31091580,월피동,126.84767023325536,37.344808677132576
경기도,안산시 상록구,31091740,이동,126.8553235896236,37.30983379812612
경기도,안산시 상록구,31091510,일동,126.87014996359336,37.3132011901611
경기도,안산시 상록구,31091780,해양동,126.83182867414355,37.29285835275847
경기도,안성시,31220420,고삼면,127.2715186786404,37.092326826793844
경기도,안성시,31220110,공도읍,127.17362251844035,36.99471227414518
경기도,안성시,31220320,금광면,127.34429343041799,36.98164660710669
경기도,안성시,31220350,대덕면,127.2384952589548,37.03446470100744
경기도,안성시,31220340,미양면,127.22337490582684,36.969489703774364
경기도,안성시,31220310,보개면,127.31380083159291,37.05607213309753
경기도,안성시,31220410,삼죽면,127.36660977142837,37.06788816098602
경기도,안성시,31220330,서운면,127.26721084321068,36.936743717277885
경기도,안성시,31220510,안성1동,127.28310436445436,37.00432817894178
경기도,안성시,31220520,안성2동,127.26710866253386,36.992147371999245
경기도,안성시,31220530,안성3동,127.26398613207627,37.026951116410366
경기도,안성시,31220360,양성면,127.22000197181853,37.08189042134201
경기도,안성시,31220380,원곡면,127.14711723197516,37.055952572557686
경기도,안성시,31220390,일죽면,127.46874849789502,37.09833747601314
경기도,안성시,31220400,죽산면,127.4218421935444,37.04868095056172
경기도,안양시 동안구,31042670,갈산동,126.96486837850264,37.37789719301931
경기도,안양시 동안구,31042681,관양동,126.96417737190886,37.41095012922934
경기도,안양시 동안구,31042610,귀인동,126.96722182695233,37.3844049013689
경기도,안양시 동안구,31042550,달안동,126.9505619913734,37.39608584195875
경기도,안양시 동안구,31042650,범계동,126.95386393166439,37.38767490856191
경기도,안양시 동안구,31042580,부림동,126.95793951866402,37.39665988418732
경기도,안양시 동안구,31042540,부흥동,126.94594536369708,37.39399263514544
경기도,안양시 동안구,31042510,비산1동,126.9345606601526,37.407227571307835
경기도,안양시 동안구,31042520,비산2동,126.93915951481779,37.3968950061907
경기도,안양시 동안구,31042530,비산3동,126.95156495036846,37.41999258245018
경기도,안양시 동안구,31042660,신촌동,126.95715778265581,37.38114973720885
경기도,안양시 동안구,31042691,인덕원동,126.97140459899904,37.39920318343652
경기도,안양시 동안구,31042600,평안동,126.96379726413835,37.390243054164216
경기도,안양시 동안구,31042590,평촌동,126.97565224016455,37.39252325758097
경기도,안양시 동안구,31042620,호계1동,126.95417966810935,37.37282347539829
경기도,안양시 동안구,31042630,호계2동,126.94685707328352,37.38264781400696
경기도,안양시 동안구,31042640,호계3동,126.96029634862101,37.36720813039948
경기도,안양시 만안구,31041630,박달1동,126.90925385634971,37.404542767317814
경기도,안양시 만안구,31041640,박달2동,126.88857395048024,37.39613035521104
경기도,안양시 만안구,31041600,석수1동,126.92674043954999,37.42869190423701
