addr1,addr2,areacode,booktour,cat1,cat2,cat3,contentid,contenttypeid,createdtime,firstimage,firstimage2,cpyrhtDivCd,mapx,mapy,mlevel,modifiedtime,sigungucode,tel,title,zipcode
서울특별시 구로구 공원로 15 시립구로도서관,,1,0.0,A02,A0206,A02060900,130771,14,20060300000000.0,,,,126.8918614,37.49859948,6.0,20241100000000.0,7,,서울특별시교육청 구로도서관,8298
서울특별시 동작구 장승배기로 94,(노량진동),1,0.0,A02,A0206,A02060900,130770,14,20060300000000.0,,,,126.9405206,37.50593283,6.0,20240400000000.0,12,,서울특별시교육청 동작도서관,6925
서울특별시 양천구 목동서로 113,(목동),1,0.0,A02,A0206,A02060900,130769,14,20060300000000.0,http://tong.visitkorea.or.kr/cms/resource/73/1807873_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/73/1807873_image3_1.jpg,Type3,126.8762257,37.53354792,6.0,20240900000000.0,19,,서울특별시교육청 양천도서관,7988
서울특별시 서대문구 모래내로 412,(연희동),1,0.0,A02,A0206,A02060900,130767,14,20060300000000.0,,,,126.9408851,37.58330996,6.0,20241200000000.0,14,,서울특별시교육청 서대문도서관,3717
서울특별시 송파구 동남로 263 송파도서관,,1,0.0,A02,A0206,A02060900,130765,14,20060300000000.0,http://tong.visitkorea.or.kr/cms/resource/22/1895022_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/22/1895022_image3_1.jpg,Type3,127.134867,37.50004811,6.0,20241200000000.0,18,,서울특별시교육청 송파도서관,5725
서울특별시 구로구 고척로45길 31,(고척동),1,0.0,A02,A0206,A02060900,130764,14,20060300000000.0,,,,126.8530397,37.50535633,6.0,20241100000000.0,7,,서울특별시교육청 고척도서관,8239
서울특별시 도봉구 삼양로 556,(쌍문동),1,0.0,A02,A0206,A02060900,130763,14,20060600000000.0,,,,127.0127432,37.65253375,6.0,20241200000000.0,10,,서울특별시교육청 도봉도서관,1368
서울특별시 노원구 동일로204길 13,,1,0.0,A02,A0206,A02060900,130761,14,20060300000000.0,,,,127.0677941,37.63951126,6.0,20241100000000.0,9,,서울특별시교육청 노원평생학습관,1783
서울특별시 종로구 사직로9길 15-14,(사직동),1,0.0,A02,A0206,A02060900,130759,14,20060300000000.0,http://tong.visitkorea.or.kr/cms/resource/82/2023282_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/82/2023282_image3_1.jpg,Type3,126.9664385,37.57643621,6.0,20241100000000.0,23,,서울특별시교육청 종로도서관,3027
서울특별시 광진구 능동로 76,(자양동),1,0.0,A02,A0206,A02060600,130699,14,20051200000000.0,http://tong.visitkorea.or.kr/cms/resource/91/1570791_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/91/1570791_image3_1.jpg,Type3,127.0704301,37.53740928,6.0,20241000000000.0,6,,나루아트센터,5065
서울특별시 중구 퇴계로 387,,1,0.0,A02,A0206,A02060600,130695,14,20051200000000.0,http://tong.visitkorea.or.kr/cms/resource/25/3467525_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/25/3467525_image3_1.jpg,Type3,127.0148011,37.56556612,6.0,20250100000000.0,24,,충무아트센터,4569
서울특별시 종로구 북촌로5나길 2 (화동),,1,0.0,A02,A0206,A02060100,130688,14,20051100000000.0,http://tong.visitkorea.or.kr/cms/resource/90/933690_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/90/933690_image3_1.jpg,Type3,126.9818203,37.5810304,6.0,20250100000000.0,23,,세계장신구박물관,3053
서울특별시 종로구 북촌로5길 48,(화동),1,0.0,A02,A0206,A02060100,130678,14,20070900000000.0,http://tong.visitkorea.or.kr/cms/resource/69/1568469_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/69/1568469_image3_1.jpg,Type3,126.9832369,37.57976113,6.0,20250400000000.0,23,,서울교육박물관,3055
서울특별시 성동구 청계천로 530 (마장동),,1,0.0,A02,A0206,A02060100,130658,14,20050900000000.0,,,,127.0350574,37.5713186,6.0,20250300000000.0,16,,청계천박물관,4704
서울특별시 종로구 인사동길 19-11,,1,0.0,A02,A0206,A02060100,130648,14,20050700000000.0,http://tong.visitkorea.or.kr/cms/resource/57/951357_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/57/951357_image3_1.jpg,Type3,126.9858591,37.57236481,6.0,20241200000000.0,23,,아름다운 차박물관,3162
서울특별시 종로구 인사동길 44 (관훈동),지하1층 하나아트갤러리,1,0.0,A02,A0206,A02060500,130645,14,20050600000000.0,http://tong.visitkorea.or.kr/cms/resource/54/682454_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/54/682454_image3_1.jpg,Type3,126.9848674,37.57430624,6.0,20241100000000.0,23,,하나아트갤러리,3146
서울특별시 종로구 새문안로 68,(신문로1가),1,0.0,A02,A0206,A02060500,130640,14,20060600000000.0,http://tong.visitkorea.or.kr/cms/resource/07/1895007_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/07/1895007_image3_1.jpg,Type3,126.9721604,37.56961766,6.0,20241100000000.0,23,,세화미술관,3184
서울특별시 용산구 소월로44길 7 어반아트,,1,0.0,A02,A0206,A02060500,130637,14,20050600000000.0,http://tong.visitkorea.or.kr/cms/resource/34/2565934_image2_1.bmp,http://tong.visitkorea.or.kr/cms/resource/34/2565934_image3_1.bmp,Type3,126.9927954,37.54248785,6.0,20241200000000.0,21,,어반아트,4344
서울특별시 종로구 삼청로7길 25,,1,0.0,A02,A0206,A02060500,130636,14,20050600000000.0,http://tong.visitkorea.or.kr/cms/resource/59/3414059_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/59/3414059_image3_1.jpg,Type3,126.9804454,37.58380783,6.0,20241100000000.0,23,,아트파크,3054
서울특별시 용산구 이태원로27길 77,(이태원동),1,0.0,A02,A0206,A02060500,130630,14,20050600000000.0,http://tong.visitkorea.or.kr/cms/resource/39/1865339_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/39/1865339_image3_1.jpg,Type3,126.9948593,37.53651081,6.0,20250300000000.0,21,,백해영갤러리,4349
서울특별시 종로구 인사동9길 16,(관훈동),1,0.0,A02,A0206,A02060500,130629,14,20050600000000.0,http://tong.visitkorea.or.kr/cms/resource/44/682344_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/44/682344_image3_1.jpg,Type3,126.9841259,37.57363408,6.0,20240800000000.0,23,,백악미술관,3145
서울특별시 용산구 소월로38길 30-34,,1,0.0,A02,A0206,A02060500,130628,14,20050600000000.0,,,,126.9902678,37.5441515,6.0,20241100000000.0,21,,박여숙화랑,4342
서울특별시 강남구 일원로 90,(일원동),1,0.0,A02,A0206,A02060500,130627,14,20050600000000.0,,,,127.0823083,37.48607935,6.0,20241100000000.0,1,,밀알미술관,6350
서울특별시 종로구 삼일대로 457 (경운동),,1,0.0,A02,A0206,A02060500,130624,14,20050600000000.0,http://tong.visitkorea.or.kr/cms/resource/61/3334161_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/61/3334161_image3_1.jpg,Type3,126.9865256,37.57526171,6.0,20250300000000.0,23,,다보성 갤러리,3147
서울특별시 종로구 평창32길 30,,1,0.0,A02,A0206,A02060500,130623,14,20050600000000.0,http://tong.visitkorea.or.kr/cms/resource/48/2034248_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/48/2034248_image3_1.jpg,Type3,126.977492,37.61306826,6.0,20241100000000.0,23,,김종영미술관,3004
서울특별시 종로구 인사동10길 23-4,(경운동),1,0.0,A02,A0206,A02060500,130621,14,20050600000000.0,http://tong.visitkorea.or.kr/cms/resource/02/1895002_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/02/1895002_image3_1.jpg,Type3,126.9862368,37.57463122,6.0,20241200000000.0,23,,인영아트센터,3146
서울특별시 종로구 자하문로6길 15 갤러리 아트싸이드,,1,0.0,A02,A0206,A02060500,130617,14,20050600000000.0,http://tong.visitkorea.or.kr/cms/resource/67/2833067_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/67/2833067_image3_1.jpg,Type3,126.9729601,37.57832222,6.0,20240600000000.0,23,,갤러리 아트사이드,3044
서울특별시 종로구 율곡로3길 66-17,(안국동),1,0.0,A02,A0206,A02060500,130616,14,20050600000000.0,http://tong.visitkorea.or.kr/cms/resource/94/1895694_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/94/1895694_image3_1.jpg,Type3,126.9827481,37.57887511,6.0,20241200000000.0,23,,갤러리 아트링크,3061
서울특별시 종로구 삼청로 87,(팔판동) 도올빌딩 2층,1,0.0,A02,A0206,A02060500,130613,14,20050600000000.0,http://tong.visitkorea.or.kr/cms/resource/87/1903887_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/87/1903887_image3_1.jpg,Type3,126.9816703,37.58323292,6.0,20241200000000.0,23,,갤러리도올,3054
서울특별시 강남구 일원로 90,(일원동),1,0.0,A02,A0206,A02060600,130610,14,20050600000000.0,,,,127.0823555,37.48614323,6.0,20240600000000.0,1,,세라믹 팔레스 홀,6350
서울특별시 강남구 압구정로 134,(신사동),1,0.0,A02,A0206,A02060500,130595,14,20050600000000.0,http://tong.visitkorea.or.kr/cms/resource/42/1258242_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/42/1258242_image3_1.jpg,Type3,127.0235014,37.52435162,6.0,20250100000000.0,1,,청작화랑,6029
서울특별시 종로구 북촌로5길 64,(소격동),1,0.0,A02,A0206,A02060500,130587,14,20050600000000.0,http://tong.visitkorea.or.kr/cms/resource/81/1837781_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/81/1837781_image3_1.jpg,Type3,126.981437,37.5799333,6.0,20241200000000.0,23,,갤러리조선,3053
서울특별시 종로구 삼청로7길 19-9 (팔판동),,1,0.0,A02,A0206,A02060500,130585,14,20050600000000.0,http://tong.visitkorea.or.kr/cms/resource/45/683445_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/45/683445_image3_1.jpg,Type3,126.9809925,37.58355231,6.0,20240900000000.0,23,,김현주 갤러리,3054
서울특별시 강남구 압구정로71길 14,,1,0.0,A02,A0206,A02060500,130583,14,20050600000000.0,http://tong.visitkorea.or.kr/cms/resource/77/683577_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/77/683577_image3_1.jpg,Type3,127.0458882,37.5275211,6.0,20240900000000.0,1,,갤러리 원,6010
서울특별시 강남구 압구정로46길 71,2층,1,0.0,A02,A0206,A02060500,130581,14,20050600000000.0,http://tong.visitkorea.or.kr/cms/resource/83/2402783_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/83/2402783_image2_1.jpg,Type3,127.0365892,37.52409078,6.0,20250300000000.0,1,,갤러리 마노,6020
서울특별시 종로구 인사동5길 26 (관훈동),,1,0.0,A02,A0206,A02060500,130577,14,20050500000000.0,http://tong.visitkorea.or.kr/cms/resource/07/2022407_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/07/2022407_image3_1.jpg,Type3,126.9848842,37.57263421,6.0,20250300000000.0,23,,갤러리 라메르,3149
서울특별시 용산구 회나무로44가길 30,(이태원동),1,0.0,A02,A0206,A02060500,130573,14,20050500000000.0,http://tong.visitkorea.or.kr/cms/resource/94/1257994_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/94/1257994_image3_1.jpg,Type3,126.994312,37.53836336,6.0,20250100000000.0,1,,갤러리 S.P,4346
서울특별시 중구 다산로16길 29,(신당동),1,0.0,A02,A0206,A02060500,130571,14,20050500000000.0,http://tong.visitkorea.or.kr/cms/resource/92/1894992_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/92/1894992_image3_1.jpg,Type3,127.0134459,37.55624774,6.0,20241100000000.0,24,,갤러리 스클로,4591
서울특별시 종로구 삼일대로 461 (경운동),101동 B105,1,0.0,A02,A0206,A02060500,130568,14,20050500000000.0,http://tong.visitkorea.or.kr/cms/resource/11/3384811_image2_1.JPG,http://tong.visitkorea.or.kr/cms/resource/11/3384811_image3_1.JPG,Type3,126.9862173,37.57560889,6.0,20250300000000.0,23,,갤러리 미즈,3147
서울특별시 강서구 허준로 87,,1,0.0,A02,A0206,A02060100,130552,14,20050300000000.0,,,,126.8510493,37.56783793,6.0,20250300000000.0,4,,허준박물관,7525
서울특별시 용산구 이태원로55길 60-16 (한남동),,1,0.0,A02,A0206,A02060500,130525,14,20041000000000.0,,,,126.9985089,37.5386023,6.0,20250300000000.0,21,,리움미술관,4348
서울특별시 강남구 논현로 164,(도곡동),1,0.0,A02,A0206,A02060600,130514,14,20040600000000.0,http://tong.visitkorea.or.kr/cms/resource/27/1865327_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/27/1865327_image3_1.jpg,Type3,127.0423009,37.48428161,6.0,20240900000000.0,1,,라트어린이극장,6296
서울특별시 성북구 성북로 102-11 (성북동),,1,0.0,A02,A0206,A02060500,130511,14,20040500000000.0,http://tong.visitkorea.or.kr/cms/resource/43/3464643_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/43/3464643_image3_1.jpg,Type3,126.9973796,37.59367643,6.0,20250100000000.0,24,,간송미술관(서울 보화각),2837
서울특별시 서초구 명달로 104 (서초동),,1,0.0,A02,A0206,A02060600,130503,14,20040500000000.0,http://tong.visitkorea.or.kr/cms/resource/56/2024256_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/56/2024256_image3_1.jpg,Type3,127.0045515,37.4864779,6.0,20250400000000.0,15,,모차르트 콘서트홀,6668
서울특별시 종로구 평창31길 27,(평창동),1,0.0,A02,A0206,A02060500,130498,14,20040400000000.0,http://tong.visitkorea.or.kr/cms/resource/22/1865322_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/22/1865322_image3_1.jpg,Type3,126.9765588,37.61162675,6.0,20241000000000.0,23,,상원미술관,3004
서울특별시 용산구 임정로 26 (효창동),,1,0.0,A02,A0206,A02060200,130473,14,20071100000000.0,,,,126.9592678,37.54433148,6.0,20250300000000.0,21,,백범김구기념관,4311
서울특별시 중구 장충단로 166 (장충동1가),2층,1,0.0,A02,A0206,A02060100,130464,14,20071100000000.0,http://tong.visitkorea.or.kr/cms/resource/75/2017875_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/75/2017875_image3_1.jpg,Type3,127.0061715,37.55969443,6.0,20250300000000.0,24,,종이나라박물관,4606
서울특별시 종로구 자하문로4길 21,(통의동),1,0.0,A02,A0206,A02060500,130459,14,20071100000000.0,http://tong.visitkorea.or.kr/cms/resource/02/1570902_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/02/1570902_image3_1.jpg,Type3,126.9733378,37.57750288,6.0,20250400000000.0,23,,대림미술관,3044
서울특별시 서대문구 연희로32길 51,,1,0.0,A02,A0206,A02060100,130448,14,20071100000000.0,,,,126.9378522,37.57674955,6.0,20250300000000.0,14,,서대문자연사박물관,3718
서울특별시 종로구 북촌로 52 (가회동),,1,0.0,A02,A0206,A02060100,130446,14,20071100000000.0,http://tong.visitkorea.or.kr/cms/resource/90/3355090_image2_1.png,http://tong.visitkorea.or.kr/cms/resource/90/3355090_image3_1.png,Type3,126.9852783,37.58154429,6.0,20250300000000.0,23,,가회민화박물관,3056
서울특별시 강남구 테헤란로92길 12-9,,1,0.0,A02,A0206,A02061100,130438,14,20071100000000.0,,,,127.0604764,37.50681821,6.0,20241100000000.0,1,,한국문화의집,6180
서울특별시 종로구 효자로 25,(통의동),1,0.0,A02,A0206,A02060500,130436,14,20071100000000.0,http://tong.visitkorea.or.kr/cms/resource/36/1837736_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/36/1837736_image3_1.jpg,Type3,126.97366,37.57831668,6.0,20240800000000.0,23,,진화랑,3044
서울특별시 용산구 이태원로 29,,1,0.0,A02,A0206,A02060200,130431,14,20071100000000.0,http://tong.visitkorea.or.kr/cms/resource/29/3465929_image2_1.JPG,http://tong.visitkorea.or.kr/cms/resource/29/3465929_image3_1.JPG,Type3,126.9784385,37.53732708,6.0,20250100000000.0,21,,전쟁기념관,4353
서울특별시 강남구 도산대로25길 35 (신사동),,1,0.0,A02,A0206,A02060500,130424,14,20071100000000.0,,,,127.0262818,37.52186029,6.0,20241100000000.0,1,,UM갤러리,6033
서울특별시 종로구 세종대로 152,,1,0.0,A02,A0206,A02060100,130418,14,20071100000000.0,http://tong.visitkorea.or.kr/cms/resource/82/2553882_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/82/2553882_image2_1.jpg,Type3,126.9776488,37.56987607,6.0,20241200000000.0,23,,신문박물관,3187
서울특별시 은평구 진관1로 93,(진관동),1,0.0,A02,A0206,A02060500,130416,14,20071100000000.0,,,,126.9292904,37.63018208,6.0,20240500000000.0,22,,사비나미술관,3310
서울특별시 종로구 창경궁로35길 21,,1,0.0,A02,A0206,A02060600,130406,14,20070900000000.0,http://tong.visitkorea.or.kr/cms/resource/58/1837658_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/58/1837658_image3_1.jpg,Type3,127.0017378,37.58698007,6.0,20240800000000.0,23,,연우소극장,3076
서울특별시 종로구 동숭길 3 아르코 미술관,,1,0.0,A02,A0206,A02060500,130403,14,20071100000000.0,http://tong.visitkorea.or.kr/cms/resource/28/2993428_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/28/2993428_image3_1.jpg,Type3,127.0025212,37.57975314,6.0,20240600000000.0,23,,아르코미술관,3087
서울특별시 영등포구 신길로 275 (영등포동),,1,0.0,A02,A0206,A02060700,130378,14,20071100000000.0,http://tong.visitkorea.or.kr/cms/resource/31/3399431_image2_1.JPG,http://tong.visitkorea.or.kr/cms/resource/31/3399431_image3_1.JPG,Type3,126.912284,37.51620613,6.0,20250300000000.0,20,,영등포문화원,7307
서울특별시 금천구 시흥대로38길 61,,1,0.0,A02,A0206,A02060700,130377,14,20071100000000.0,,,,126.9044367,37.44637799,6.0,20240600000000.0,8,,금천문화원,8650
서울특별시 강동구 상암로 168,(천호동),1,0.0,A02,A0206,A02060700,130376,14,20071100000000.0,http://tong.visitkorea.or.kr/cms/resource/98/3476898_image2_1.JPG,http://tong.visitkorea.or.kr/cms/resource/98/3476898_image3_1.JPG,Type3,127.1412124,37.54571515,6.0,20250300000000.0,2,,강동문화원,5314
서울특별시 동대문구 왕산로 128,(용두동),1,0.0,A02,A0206,A02060700,130375,14,20071100000000.0,http://tong.visitkorea.or.kr/cms/resource/32/3478432_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/32/3478432_image3_1.jpg,Type3,127.0376931,37.5778651,6.0,20250300000000.0,11,,동대문문화원,2566
서울특별시 은평구 수색로 282,,1,0.0,A02,A0206,A02060700,130374,14,20071100000000.0,http://tong.visitkorea.or.kr/cms/resource/96/3476996_image2_1.JPG,http://tong.visitkorea.or.kr/cms/resource/96/3476996_image3_1.JPG,Type3,126.8932922,37.5835924,6.0,20250300000000.0,22,,은평문화원,3488
서울특별시 강남구 논현로131길 40 (논현동),,1,0.0,A02,A0206,A02060700,130373,14,20071100000000.0,http://tong.visitkorea.or.kr/cms/resource/87/1807787_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/87/1807787_image3_1.jpg,Type3,127.0271209,37.51390012,6.0,20240900000000.0,1,,강남문화원,6045
서울특별시 용산구 효창원로8길 28,(원효로4가),1,0.0,A02,A0206,A02060700,130372,14,20071100000000.0,http://tong.visitkorea.or.kr/cms/resource/87/3476987_image2_1.JPG,http://tong.visitkorea.or.kr/cms/resource/87/3476987_image3_1.JPG,Type3,126.9521855,37.53345484,6.0,20250300000000.0,21,,용산문화원,4360
서울특별시 노원구 동일로197길 24,(공릉동),1,0.0,A02,A0206,A02060700,130371,14,20071100000000.0,,,,127.0697943,37.62880698,6.0,20241100000000.0,9,,노원문화원,1851
서울특별시 성동구 왕십리로 281,,1,0.0,A02,A0206,A02060700,130370,14,20071100000000.0,http://tong.visitkorea.or.kr/cms/resource/41/2031941_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/41/2031941_image3_1.jpg,Type3,127.0359882,37.55929223,6.0,20250100000000.0,16,,성동문화원,4744
서울특별시 마포구 백범로 227 (신공덕동),,1,0.0,A02,A0206,A02060700,130369,14,20071100000000.0,http://tong.visitkorea.or.kr/cms/resource/52/3476952_image2_1.JPG,http://tong.visitkorea.or.kr/cms/resource/52/3476952_image3_1.JPG,Type3,126.9555071,37.54228443,6.0,20250300000000.0,13,,마포문화원,4193
서울특별시 종로구 돈화문로 71,(와룡동),1,0.0,A02,A0206,A02060100,130365,14,20071100000000.0,http://tong.visitkorea.or.kr/cms/resource/44/1570844_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/44/1570844_image3_1.jpg,Type3,126.990603,37.57489516,6.0,20241200000000.0,23,,떡박물관,3132
서울특별시 종로구 새문안로 55 서울역사박물관,,1,0.0,A02,A0206,A02060100,130361,14,20071100000000.0,http://tong.visitkorea.or.kr/cms/resource/87/2661487_image2_1.JPG,http://tong.visitkorea.or.kr/cms/resource/87/2661487_image2_1.JPG,Type3,126.9707772,37.56989816,6.0,20241100000000.0,23,,서울역사박물관,3177
서울특별시 용산구 두텁바위로 160,(후암동),1,0.0,A02,A0206,A02060900,130355,14,20071100000000.0,http://tong.visitkorea.or.kr/cms/resource/66/2017866_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/66/2017866_image3_1.jpg,Type3,126.9801268,37.5519893,6.0,20241100000000.0,21,,서울특별시교육청 용산도서관,4328
서울특별시 중구 정동길 43,(정동),1,0.0,A02,A0206,A02060600,130353,14,20071100000000.0,,,,126.9728271,37.56592922,6.0,20240600000000.0,24,,국립 정동극장,4518
서울특별시 용산구 소월로 109,,1,0.0,A02,A0206,A02060900,130352,14,20071100000000.0,http://tong.visitkorea.or.kr/cms/resource/73/3466473_image2_1.JPG,http://tong.visitkorea.or.kr/cms/resource/73/3466473_image3_1.JPG,Type3,126.9821378,37.55254205,6.0,20250100000000.0,21,,서울특별시교육청 남산도서관,4340
서울특별시 마포구 와우산로29나길 20,(서교동),1,0.0,A02,A0206,A02060500,130348,14,20071100000000.0,http://tong.visitkorea.or.kr/cms/resource/85/1807785_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/85/1807785_image3_1.jpg,Type3,126.9278315,37.55446308,6.0,20241000000000.0,13,,대안공간 루프,4053
서울특별시 종로구 새문안로 76,(신문로1가),1,0.0,A02,A0206,A02060600,130346,14,20071100000000.0,http://tong.visitkorea.or.kr/cms/resource/08/572308_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/08/572308_image3_1.jpg,Type3,126.9731603,37.56980655,6.0,20221200000000.0,23,,금호아트홀,3185
서울특별시 서초구 효령로72길 60,,1,0.0,A02,A0206,A02060600,130315,14,20071100000000.0,http://tong.visitkorea.or.kr/cms/resource/99/3109799_image2_1.JPG,http://tong.visitkorea.or.kr/cms/resource/99/3109799_image3_1.JPG,Type3,127.0279688,37.48564509,6.0,20241000000000.0,15,,한전아트센터 공연장,6732
서울특별시 강남구 압구정로71길 10 (청담동),2층,1,0.0,A02,A0206,A02060500,130306,14,20071100000000.0,http://tong.visitkorea.or.kr/cms/resource/90/3438890_image2_1.png,http://tong.visitkorea.or.kr/cms/resource/90/3438890_image3_1.png,Type3,127.0458771,37.527435,6.0,20250300000000.0,1,,유 아트 스페이스,6010
서울특별시 강남구 선릉로116길 45,(삼성동),1,0.0,A02,A0206,A02060900,130304,14,20040300000000.0,,,,127.0466663,37.51363384,6.0,20241100000000.0,1,,서울특별시교육청 강남도서관,6093
서울특별시 서초구 반포대로 201,(반포동),1,0.0,A02,A0206,A02060900,130303,14,20071100000000.0,,,,127.0028374,37.49797931,6.0,20240600000000.0,15,,국립중앙도서관,6579
